204530
38493
720862
749605
217970
411201
640155
533355
452814
256055
313127
267782
614255
35900
320810
328765
183407
347565
656242
750704
446622
339060
276841
234776
352295
596053
275350
248104
598286
591916
402736
24083
17674
624359
702914
60839
551658
154839
53155
492409
401497
289577
433808
838773
615441
267420
63813
101723
354146
780330
86991
327721
489941
131689
796846
134014
596877
432296
573606
222632
302267
632930
475116
692833
170401
301199
138368
745402
254536
648440
172721
11064
633841
363426
248738
399848
685187
139251
261768
107024
503027
499350
519190
554150
698489
184890
525160
439586
443830
94623
142164
435276
175419
762363
196555
116146
277779
162687
842846
234700
668182
12120
391250
14390
82508
113602
10476
472867
729501
275893
796915
616037
665405
512186
262958
569397
398415
627100
588204
787662
440306
301339
158868
89226
715724
263273
665801
773966
341745
504960
306082
11185
233893
433881
314399
421752
641507
150405
31596
321754
19572
21128
80964
127946
378087
500916
740911
674126
98019
415856
354402
661305
10591
432057
606063
230701
451245
564310
573827
19063
11861
711040
530021
681869
38033
5469
23985
454900
36766
6309
717614
576426
266262
18823
444851
436234
459910
745901
428107
783939
42458
458116
